id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00220,Caller says: Floodwater is rising toward several houses and an evacuation is needed. on the east side. No further details yet.,HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00638,Need assistance — Can someone help? a crowd has closed the route and residents need information and support. near the market. No further details yet.,MEDIUM,societal,0,0,0,0,30,v2_societal_societal_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_route; label reflects contextual rescue urgency.,en,test
rpv2-00051,"Please help, Several residents have mild symptoms and need a health information point. near the market.",MEDIUM,biological,0,0,0,1,8,v2_biological_biological_medium_symptoms,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_symptoms; label reflects contextual rescue urgency.,en,train
rpv2-00562,SOS: I am sharing information about an unusual event; there is no emergency here. along the main road. Please advise.,LOW,other,0,0,0,0,0,v2_other_other_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00201,A child and two adults are stranded on a roof; immediate water rescue is required. on the east side.,CRITICAL,flood,0,1,0,0,3,v2_flood_flood_critical_rescue,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_rescue; label reflects contextual rescue urgency.,en,train
rpv2-00333,Update: A serious injury occurred during the storm; the person is conscious but needs urgent care. Please send someone. near the school. We need the appropriate response.,HIGH,hurricane,1,0,0,1,1,v2_hurricane_hurricane_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00823,Field note: A minor crash blocks one lane; everyone is conscious and basic assistance is needed. pls. on the east side. We need the appropriate response.,MEDIUM,transportation,0,0,0,0,2,v2_transportation_transport_medium_lane,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_lane; label reflects contextual rescue urgency.,en,train
rpv2-00014,Need assistance — Can someone help? a patient is struggling to breathe and needs immediate medical rescue. at the apartment block. No further details yet.,CRITICAL,biological,1,0,0,1,1,v2_biological_biological_critical_breathing,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_breathing; label reflects contextual rescue urgency.,en,test
rpv2-00730,SOS: Several streets lost power after the tornado; residents need local support. near the market.,MEDIUM,tornado,0,0,0,0,30,v2_tornado_tornado_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_power; label reflects contextual rescue urgency.,en,validation
rpv2-00098,SOS: The building collapsed while people are trapped under debris; send rescue now. at the apartment block.,CRITICAL,earthquake,1,1,0,1,8,v2_earthquake_earthquake_critical_collapse,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_collapse; label reflects contextual rescue urgency.,en,train
rpv2-00304,Report from resident: Third-party report: A resident is bleeding badly after debris struck them; immediate medical help is needed. on the east side.,CRITICAL,hurricane,1,0,0,1,1,v2_hurricane_hurricane_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_bleeding; label reflects contextual rescue urgency.,en,train
rpv2-00818,SOS: A minor crash blocks one lane; everyone is conscious while basic assistance is needed. near the school. No further details yet.,MEDIUM,transportation,0,0,0,0,2,v2_transportation_transport_medium_lane,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_lane; label reflects contextual rescue urgency.,en,train
rpv2-00033,Residents must leave the exposed building for treatment and safe shelter. by the river. This is the current update.,HIGH,biological,0,0,0,1,20,v2_biological_biological_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_high_evacuation; label reflects contextual rescue urgency.,en,test
rpv2-00522,SOS: A serious injury requires urgent response; the person is conscious while stable. near the school. No further details yet.,HIGH,other,1,0,0,1,1,v2_other_other_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00775,Field note: Passengers are trapped in thee overturned bus and need immediate rescue. by the river. Please advise.,CRITICAL,transportation,1,1,0,1,9,v2_transportation_transport_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00672,Report from resident: Third-party report: Just checking the community channel; there is no active incident. near the market. We need the appropriate response.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_check,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_check; label reflects contextual rescue urgency.,en,test
rpv2-00241,"Floodwater entered the yard and we need basic assistance, but nobody is trapped. at the apartment block. This is the current update.",MEDIUM,flood,0,0,0,0,2,v2_flood_flood_medium_home,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_home; label reflects contextual rescue urgency.,en,train
rpv2-00093,Update: The public-health exercise ended safely and all participants are accounted for. Please send someone. along the main road. No further details yet.,LOW,biological,0,0,0,0,25,v2_biological_biological_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_drill; label reflects contextual rescue urgency.,en,validation
rpv2-00805,Update: A train derailment damaged the carriage and passengers need urgent evacuation. Please send someone. on the east side. We need the appropriate response.,HIGH,transportation,0,0,0,0,40,v2_transportation_transport_high_derail,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_derail; label reflects contextual rescue urgency.,en,train
rpv2-00049,Several residents have mild symptoms and need a health information point. on the east side. We need the appropriate response.,MEDIUM,biological,0,0,0,1,8,v2_biological_biological_medium_symptoms,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_symptoms; label reflects contextual rescue urgency.,en,train
rpv2-00533,"Update: A local disruption needs basic assistance, but there is no immediate threat. Please send someone. at the apartment block.",MEDIUM,other,0,0,0,0,4,v2_other_other_medium_help,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_help; label reflects contextual rescue urgency.,en,train
rpv2-00175,Field note: I am sharing earthquake news; this location has no damage and everyone is safe. pls. on the east side. Please advise.,LOW,earthquake,0,0,0,0,0,v2_earthquake_earthquake_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00116,Caller says: Multiple residents are severely injured after the collapse and need immediate medical rescue. near the school. This is the current update.,CRITICAL,earthquake,1,0,0,1,12,v2_earthquake_earthquake_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00704,Report from resident: Third-party report: The tornado damaged multiple homes and residents need urgent shelter support. near the school.,HIGH,tornado,0,0,0,0,20,v2_tornado_tornado_high_homes,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_homes; label reflects contextual rescue urgency.,en,train
rpv2-00447,Field note: A small chemical spill closed one room; nobody is hurt and cleanup is needed. pls. near the school. This is the current update.,MEDIUM,industrial,0,0,0,0,3,v2_industrial_industrial_medium_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_spill; label reflects contextual rescue urgency.,en,test
rpv2-00222,Need assistance — Can someone help? floodwater is rising toward several houses and an evacuation is needed. near the market. We need the appropriate response.,HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00650,SOS: This is a report about unrest elsewhere; our area is calm while safe. by the river. We need the appropriate response.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_news; label reflects contextual rescue urgency.,en,test
rpv2-00322,SOS: Strong winds damaged the shelter; residents are outside while need urgent relocation. near the market. No further details yet.,HIGH,hurricane,0,0,0,0,25,v2_hurricane_hurricane_high_wind,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_wind; label reflects contextual rescue urgency.,en,train
rpv2-00532,"Caller says: A local disruption needs basic assistance, but there is no immediate threat. on the east side. Please advise.",MEDIUM,other,0,0,0,0,4,v2_other_other_medium_help,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_help; label reflects contextual rescue urgency.,en,train
rpv2-00256,Report from resident: Third-party report: A flooded road has closed the local route; residents need a welfare check. by the river. We need the appropriate response.,MEDIUM,flood,0,0,0,0,5,v2_flood_flood_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_route; label reflects contextual rescue urgency.,en,validation
rpv2-00765,Update: This is a tornado shelter drill and all participants are accounted for. Please send someone. by the river.,LOW,tornado,0,0,0,0,20,v2_tornado_tornado_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00755,"Please help, I am reporting tornado news from another town, not an emergency at this location. near the school. Please advise.",LOW,tornado,0,0,0,0,0,v2_tornado_tornado_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_low_news; label reflects contextual rescue urgency.,en,validation
