example_id,message,normalized_message,language,injured,trapped,fire,medical_emergency,people_affected,urgency,detailed_annotation_label,operational_outcome,temporal_status,perspective,evidence_spans,ambiguity_reason,provenance,author_id,event_id,scenario_id,source_id,collection_session_id,paraphrase_group_id,template_family_id,annotator_id,second_reviewer_id,adjudication_status,review_reason,split,minimal_pair_id,minimal_pair_role,minimal_pair_changed_fact,missing_information_flags
RV3_00369,"Our group is at in our neighborhood, where we need a ride out. It was while we waited in the south side; the route remains open. No one here can handle it alone.","our group is at in our neighborhood, where we need a ride out. it was while we waited in the south side; the route remains open. no one here can handle it alone.",en,0,0,0,0,18,5,AMBIGUOUS_REVIEW,REVIEW,current,first_person,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_078,event_00092,scenario_00369,synthetic_source_a,session_21,group_00369,family_collapse_12,,,unreviewed,synthetic data; not human verified,test,,,,"[""location"", ""hazard"", ""time""]"
RV3_00370,This happened before at behind the school: the storm last month damaged the roof. It was early this morning in the south side; the nearest clinic is far away.,this happened before at behind the school: the storm last month damaged the roof. it was early this morning in the south side; the nearest clinic is far away.,en,0,0,0,0,14,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,first_person,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_079,event_00092,scenario_00370,synthetic_source_a,session_22,group_00370,family_road_13,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_00371,"For the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. It was during the morning in the south side; the nearest clinic is far away.","for the exercise, imagine this at on the east road: the exercise asks us to imagine a rescue. it was during the morning in the south side; the nearest clinic is far away.",en,0,1,0,0,2,2,DRILL_HYPOTHETICAL_OR_FICTIONAL,NOT_RELEVANT,future,household,"[""the exercise asks us to imagine a rescue""]",,synthetic_proposed,author_080,event_00092,scenario_00371,synthetic_source_a,session_23,group_00371,family_water_14,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00372,The local channel says the local channel reports a fire downtown at by the river. It was around noon in the south side; the nearest clinic is far away.,the local channel says the local channel reports a fire downtown at by the river. it was around noon in the south side; the nearest clinic is far away.,en,0,0,0,0,12,2,NEWS_OR_THIRD_PARTY_REPORT,NOT_RELEVANT,current,news_report,"[""the local channel reports a fire downtown""]",,synthetic_proposed,author_081,event_00093,scenario_00372,synthetic_source_a,session_24,group_00372,family_missing_15,,,unreviewed,synthetic data; not human verified,test,,,,[]
RV3_00373,"From at the apartment block, I can report: a person is trapped but trained responders are already reaching them. It was after lunch in the south side; the nearest clinic is far away. Please advise when you can.","from at the apartment block, i can report: a person is trapped but trained responders are already reaching them. it was after lunch in the south side; the nearest clinic is far away. please advise when you can.",en,0,1,0,0,17,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""a person is trapped but trained responders are already reaching them""]",,synthetic_proposed,author_082,event_00093,scenario_00373,synthetic_source_a,session_25,group_00373,family_crowd_16,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00374,The situation at near the station is a person is trapped inside and smoke is filling the room. It was in the afternoon in the south side; the nearest clinic is far away. No one here can handle it alone.,the situation at near the station is a person is trapped inside and smoke is filling the room. it was in the afternoon in the south side; the nearest clinic is far away. no one here can handle it alone.,en,0,1,1,0,4,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""a person is trapped inside and smoke is filling the room""]",,synthetic_proposed,author_083,event_00093,scenario_00374,synthetic_source_a,session_26,group_00374,family_utility_00,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00375,We are calling about outside the clinic; one person has a small injury and can walk. It was near sunset in the south side; the nearest clinic is far away. Please send assistance.,we are calling about outside the clinic; one person has a small injury and can walk. it was near sunset in the south side; the nearest clinic is far away. please send assistance.,en,1,0,0,0,5,2,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,first_person,"[""one person has a small injury and can walk""]",,synthetic_proposed,author_084,event_00093,scenario_00375,synthetic_source_a,session_27,group_00375,family_flood_01,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00376,"Please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. It was during the first watch in the south side; the nearest clinic is far away. Please advise when you can.","please record this location, on the east road, and this fact: water is rising around homes and people can still reach the road. it was during the first watch in the south side; the nearest clinic is far away. please advise when you can.",en,0,0,0,0,10,4,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,household,"[""water is rising around homes and people can still reach the road""]",,synthetic_proposed,author_085,event_00094,scenario_00376,synthetic_source_a,session_28,group_00376,family_storm_02,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00377,"Our group is at by the river, where water is rising and we cannot get out of the upper floor. It was at shift change in the south side; the nearest clinic is far away. No one here can handle it alone.","our group is at by the river, where water is rising and we cannot get out of the upper floor. it was at shift change in the south side; the nearest clinic is far away. no one here can handle it alone.",en,0,1,0,0,16,3,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""water is rising and we cannot get out of the upper floor""]",,synthetic_proposed,author_086,event_00094,scenario_00377,synthetic_source_a,session_00,group_00377,family_road_03,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00378,Please note that the homes are unsafe and families need to leave before the storm worsens at near the station. It was after the warning in the south side; the nearest clinic is far away. We need responders.,please note that the homes are unsafe and families need to leave before the storm worsens at near the station. it was after the warning in the south side; the nearest clinic is far away. we need responders.,en,0,0,0,0,3,1,ACTIONABLE_CURRENT_EMERGENCY,RELEVANT,current,third_party_local,"[""the homes are unsafe and families need to leave before the storm worsens""]",,synthetic_proposed,author_087,event_00094,scenario_00378,synthetic_source_a,session_01,group_00378,family_missing_04,,,unreviewed,synthetic data; not human verified,train,,,,[]
RV3_00379,Our update from outside the clinic is that someone is down near the old bridge. It was while traffic was light in the south side; the nearest clinic is far away. Can anyone check this?,our update from outside the clinic is that someone is down near the old bridge. it was while traffic was light in the south side; the nearest clinic is far away. can anyone check this?,en,0,0,0,0,17,2,AMBIGUOUS_REVIEW,REVIEW,current,third_party_local,"[""someone is down near the old bridge""]",condition; time,synthetic_proposed,author_088,event_00094,scenario_00379,synthetic_source_a,session_02,group_00379,family_crowd_05,,,unreviewed,synthetic data; not human verified,train,,,,"[""condition"", ""time""]"
RV3_00380,Can someone respond to in our neighborhood? We have we need a ride out. It was during school hours in the south side; the nearest clinic is far away. I do not know what to do.,can someone respond to in our neighborhood? we have we need a ride out. it was during school hours in the south side; the nearest clinic is far away. i do not know what to do.,en,0,0,0,0,1,3,AMBIGUOUS_REVIEW,REVIEW,current,household,"[""we need a ride out""]",location; hazard; time,synthetic_proposed,author_089,event_00095,scenario_00380,synthetic_source_a,session_03,group_00380,family_utility_06,,,unreviewed,synthetic data; not human verified,validation,,,,"[""location"", ""hazard"", ""time""]"
RV3_00381,This happened before at behind the school: the storm last month damaged the roof. It was after the power returned in the south side; the nearest clinic is far away.,this happened before at behind the school: the storm last month damaged the roof. it was after the power returned in the south side; the nearest clinic is far away.,en,0,0,1,0,18,2,HISTORICAL_RESOLVED_OR_NO_LONGER_ACTIVE,NOT_RELEVANT,historical,household,"[""the storm last month damaged the roof""]",,synthetic_proposed,author_090,event_00095,scenario_00381,synthetic_source_a,session_04,group_00381,family_fire_07,,,unreviewed,synthetic data; not human verified,train,,,,[]
