id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rp-01719,SOS report: an outbreak is affecting many residents and urgent public-health support is needed near the community center this morning; a family is accounted for. The caller reports; the information is ready for triage. Please record this situation.,HIGH,biological,0,0,0,1,35,high_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01267,Our situation is this: the earthquake badly damaged a building and occupants must evacuate in the north neighborhood this morning; two people are accounted for. A resident reports; the status should be reviewed.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02248,SOS report: the storm caused a local power outage and residents need support beside the market during the night; workers are accounted for. From the latest field note; this is the current field description. We are requesting responders.,MEDIUM,hurricane,0,0,0,0,12,medium_hurricane_power_outage,controlled_synthetic,"Controlled scenario: power_outage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03678,"the hurricane forecast is being discussed, but our area is unaffected beside the market since early afternoon; two people are accounted for. The response log records; this is the current field description. Please send the appropriate response.",LOW,hurricane,0,0,0,0,0,low_hurricane_weather,controlled_synthetic,"Controlled scenario: weather; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02837,"Our situation is this: a landslide has closed a local route, but no one is trapped near the community center over the last hour; two people are accounted for. The current report says; the status should be reviewed. Please send the appropriate response.",MEDIUM,other,0,0,0,0,4,medium_other_local_disruption,controlled_synthetic,"Controlled scenario: local_disruption; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03513,there is a small crack in an empty building; no response is needed on the main road during the night; two people are accounted for. The caller reports; the team is waiting for guidance.,LOW,earthquake,0,0,0,0,0,low_earthquake_minor_damage,controlled_synthetic,"Controlled scenario: minor_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01666,a bus crash caused serious injuries; everyone is conscious and responders are needed in the industrial district since early afternoon; several residents are accounted for. A resident reports; the operations desk has been notified. We are requesting responders.,HIGH,transportation,1,0,0,1,7,high_transportation_transport_crash,controlled_synthetic,"Controlled scenario: transport_crash; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03067,"Please help: hello, I am checking whether the emergency channel is available in the north neighborhood a few minutes ago; two people are accounted for. A resident reports; the status should be reviewed. This is the latest update.",LOW,other,0,0,0,0,0,low_other_greeting,controlled_synthetic,"Controlled scenario: greeting; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00981,several people are unconscious during a severe outbreak and need emergency care in the industrial district this morning; a family is accounted for. The dispatch note says; responders should use this information.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01596,I need to report that wildfire is approaching homes and an organized evacuation is required at the apartment block a few minutes ago; a family is accounted for. The latest check confirms; the operations desk has been notified. Please send the appropriate response.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03578,I need to report that there is a small crack in an empty building; no response is needed in the industrial district since early afternoon; several residents are accounted for. The response log records; this is the current field description.,LOW,earthquake,0,0,0,0,0,low_earthquake_minor_damage,controlled_synthetic,"Controlled scenario: minor_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03091,"Please help: hello, I am checking whether the emergency channel is available near the community center over the last hour; a family is accounted for. The latest check confirms; responders should use this information. Please send the appropriate response.",LOW,other,0,0,0,0,0,low_other_greeting,controlled_synthetic,"Controlled scenario: greeting; label reflects operational rescue urgency, not keyword presence.",en,train
